scenario_num,scenario_type,scenario_type_intensity,collisions_vehicle,collisions_layout,outside_route_lanes,outside_route_lanes_average,meta_duration_game,meta_duration_system,meta_route_length,scores_score_composed,scores_score_penalty,scores_score_route,status
107,haze,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.449  y=-69.008  z=0.035),,,0.0,5.325000079348683,76.36129689216614,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
107,rain,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.41  y=-69.008  z=0.035),,,0.0,5.325000079348683,75.58698010444641,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,haze,4,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.459  y=-69.086  z=0.035),,,0.0,5.15000007674098,56.62230730056763,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,rain,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.332  y=-68.996  z=0.035),,,0.0,5.275000078603625,58.7857141494751,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
106,haze,2,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.449  y=-69.042  z=0.035),,,0.0,5.200000077486038,56.55943775177002,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
101,haze,7,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.485  y=-69.073  z=0.035),,,0.0,5.125000076368451,56.68517184257507,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,shade,3,,,,0.0,16.25000024214387,172.02251935005188,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
103,rain,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.41  y=-69.008  z=0.035),,,0.0,5.325000079348683,76.92615008354187,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
106,rain,5,,Agent collided against object with type=static.wall and id=0 at (x=182.709  y=-64.35  z=0.15),Agent went outside its route lanes for about 6.0 meters (28.41% of the completed route),28.41,7.600000113248825,96.7943012714386,131.55983352661133,7.498541511376667,0.4653235508063713,16.114682995052043,Failed
101,rain,5,,Agent collided against object with type=static.wall and id=0 at (x=182.733  y=-64.741  z=0.15),Agent went outside its route lanes for about 6.0 meters (28.41% of the completed route),28.41,7.625000113621354,96.49671125411987,131.55983352661133,7.498541511376667,0.4653235508063713,16.114682995052043,Failed
106,haze,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.449  y=-68.997  z=0.035),,,0.0,5.200000077486038,57.295774936676025,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
107,haze,9,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-69.136  z=0.035),,,0.0,5.050000075250864,57.756006479263306,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
107,shade,2,,,,0.0,16.075000239536166,172.02512979507446,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
105,haze,6,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.484  y=-69.014  z=0.035),,,0.0,5.125000076368451,57.0861713886261,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,rain,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.333  y=-68.996  z=0.035),,,0.0,5.275000078603625,62.588350772857666,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,haze,9,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.447  y=-69.079  z=0.035),,,0.0,5.075000075623393,57.61252737045288,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
108,haze,4,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.458  y=-69.087  z=0.035),,,0.0,5.15000007674098,54.7892484664917,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
101,rain,6,,Agent collided against object with type=static.wall and id=0 at (x=182.864  y=-67.752  z=0.138),Agent went outside its route lanes for about 5.0 meters (27.6% of the completed route),27.6,6.95000010356307,93.04756188392639,131.55983352661133,6.506542010240724,0.47062052122348025,13.825453240597234,Failed
108,haze,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.442  y=-69.005  z=0.035),,,0.0,5.250000078231096,56.2939829826355,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
108,haze,7,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.485  y=-69.073  z=0.035),,,0.0,5.125000076368451,58.63445520401001,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
104,haze,5,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.479  y=-69.058  z=0.035),,,0.0,5.125000076368451,57.55558109283447,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
